id,marital8,gender,age,race,children,arrestsdli8,incarceration,income8,smoking8,drinking8,drug_marijuana,sexdrugsdli8,sexstrng8,ratelife8
5339,nevermarried,male,24,nonblhis,-1,a_no,0,327,smk_yes,drnk_refuse,dm_yes,s_vskip,ss_vskip,verygood
2937,nevermarried,female,24,nonblhis,-1,a_no,0,191,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
2435,married,female,25,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
1685,cohabiting,male,28,mixed,-1,a_yes,1,729,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
1957,nevermarried,male,27,hispanic,-1,a_no,2,250,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,good
8866,married,female,27,hispanic,1,a_no,0,216,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
2359,nevermarried,female,28,black,1,a_no,0,52,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
4441,married,male,24,nonblhis,-1,a_no,0,144,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
4476,married,female,26,nonblhis,-1,a_no,0,1165,smk_no,drnk_yes,dm_no,s_no,ss_no,good
624,divorced,female,28,hispanic,2,a_no,0,323,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7163,nevermarried,male,25,hispanic,-1,a_no,0,160,smk_no,drnk_yes,dm_yes,s_vskip,ss_vskip,fair
4726,nevermarried,female,27,nonblhis,1,a_no,1,119,smk_no,drnk_yes,dm_no,s_no,ss_no,good
6468,married,female,26,hispanic,1,a_no,0,225,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1482,nevermarried,male,27,black,1,a_yes,2,231,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
3380,nevermarried,female,24,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7467,married,female,26,hispanic,3,a_no,0,172,smk_no,drnk_no,dm_no,s_no,ss_no,fair
450,cohabiting,female,28,hispanic,2,a_no,0,190,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5396,nevermarried,male,28,hispanic,-1,a_no,4,16,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,poor
276,married,female,26,hispanic,2,a_no,0,16,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
2397,married,male,27,nonblhis,2,a_no,0,81,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
8520,divorced,female,28,hispanic,-1,a_no,0,195,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
8190,nevermarried,male,27,hispanic,-1,a_yes,2,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,good
5480,cohabiting,female,24,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5354,nevermarried,male,25,nonblhis,-1,a_no,0,346,smk_no,drnk_yes,dm_yes,s_no,ss_no,verygood
7671,nevermarried,female,25,black,6,a_no,0,107,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
4084,nevermarried,male,24,hispanic,-1,a_no,0,124,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,good
8740,nevermarried,female,24,hispanic,-1,a_no,1,273,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3869,nevermarried,female,28,black,1,a_no,0,45,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
4561,married,female,28,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
738,nevermarried,male,27,nonblhis,-1,a_no,0,82,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
4045,cohabiting,male,25,nonblhis,0,a_no,0,234,smk_yes,drnk_yes,dm_no,s_no,ss_yes,verygood
5882,nevermarried,male,26,nonblhis,-1,a_no,0,86,smk_yes,drnk_yes,dm_no,s_no,ss_yes,verygood
4717,married,male,28,hispanic,1,a_no,0,108,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
3179,cohabiting,female,24,hispanic,-1,a_no,0,126,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
599,married,female,27,hispanic,-1,a_no,0,418,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
5929,nevermarried,female,24,black,1,a_no,1,0,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
9011,married,female,26,nonblhis,-1,a_no,0,50,smk_no,drnk_yes,dm_yes,s_no,ss_no,verygood
4519,nevermarried,male,24,nonblhis,-1,a_no,0,1310,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
5328,nevermarried,female,25,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,fair
3945,married,female,28,nonblhis,2,a_no,0,154,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,excellent
2509,cohabiting,female,28,nonblhis,4,a_no,0,56,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
1284,nevermarried,male,27,nonblhis,0,a_no,0,222,smk_yes,drnk_yes,dm_no,s_no,ss_no,poor
1594,nevermarried,female,28,black,2,a_no,0,58,smk_yes,drnk_no,dm_no,s_no,ss_yes,poor
740,cohabiting,female,24,nonblhis,-1,a_no,0,286,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
4194,nevermarried,female,27,hispanic,2,a_no,0,296,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
5792,cohabiting,female,24,nonblhis,1,a_no,0,2,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
8432,nevermarried,male,26,black,0,a_no,0,126,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
6061,nevermarried,male,26,hispanic,-1,a_no,0,323,smk_no,drnk_yes,dm_no,s_no,ss_no,good
626,cohabiting,female,26,hispanic,1,a_no,0,84,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
6164,nevermarried,female,24,black,0,a_no,1,12,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
4990,divorced,female,26,nonblhis,-1,a_no,0,547,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3765,married,female,24,black,-1,a_no,0,62,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
4214,nevermarried,male,25,nonblhis,-1,a_no,0,108,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
433,nevermarried,female,24,hispanic,-1,a_no,0,161,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
2574,married,male,27,nonblhis,2,a_no,0,333,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
202,married,male,26,nonblhis,2,a_no,0,380,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
1434,married,male,28,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5558,cohabiting,female,28,black,1,a_no,0,389,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6241,married,female,25,nonblhis,-1,a_no,0,13,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7958,nevermarried,female,27,black,1,a_no,0,27,smk_no,drnk_no,dm_no,s_no,ss_no,poor
5608,nevermarried,female,27,black,-1,a_no,0,92,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
3130,divorced,male,24,nonblhis,-1,a_no,0,417,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
6883,nevermarried,female,24,black,3,a_no,0,11,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,poor
5823,nevermarried,male,25,black,0,a_no,0,-3,smk_yes,drnk_dontknow,dm_no,s_vskip,ss_vskip,poor
5246,nevermarried,male,24,nonblhis,-1,a_no,0,42,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
4735,nevermarried,male,28,hispanic,-1,a_no,0,109,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
3090,married,male,28,nonblhis,-1,a_no,0,468,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
7621,nevermarried,male,27,hispanic,-1,a_no,0,946,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
3412,nevermarried,male,25,nonblhis,-1,a_no,0,520,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
6982,divorced,male,24,hispanic,-1,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,excellent
7715,cohabiting,female,26,black,0,a_no,0,252,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
1746,cohabiting,male,26,nonblhis,-1,a_no,0,443,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8777,married,male,25,hispanic,1,a_no,0,339,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
4752,nevermarried,male,27,nonblhis,-1,a_no,0,332,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
3751,nevermarried,female,24,black,1,a_no,0,347,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,good
7260,nevermarried,male,28,hispanic,-1,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,good
521,married,male,25,hispanic,0,a_no,0,360,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
3139,cohabiting,male,27,nonblhis,1,a_no,1,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,poor
298,nevermarried,female,25,nonblhis,-1,a_no,0,559,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
5382,divorced,female,25,nonblhis,1,a_no,0,609,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
5033,married,male,26,nonblhis,-1,a_no,0,196,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
6601,nevermarried,female,25,black,-1,a_no,0,581,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
4948,nevermarried,male,27,nonblhis,1,a_no,0,247,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
4580,nevermarried,male,25,nonblhis,-1,a_no,0,431,smk_no,drnk_yes,dm_yes,s_no,ss_yes,fair
2146,cohabiting,female,25,nonblhis,-1,a_no,0,846,smk_yes,drnk_yes,dm_yes,s_yes,ss_no,fair
2696,cohabiting,male,25,nonblhis,-1,a_no,0,328,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
7290,nevermarried,male,26,black,-1,a_no,0,188,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
5030,nevermarried,male,25,nonblhis,-1,a_no,0,523,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
7445,married,female,26,hispanic,2,a_no,0,238,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
900,nevermarried,male,26,nonblhis,-1,a_no,0,86,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
7202,m_ivskip,male,25,hispanic,0,a_no,1,151,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
5441,nevermarried,male,28,nonblhis,0,a_no,0,491,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
2376,married,male,28,nonblhis,-1,a_no,0,468,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
5437,married,male,24,nonblhis,1,a_no,0,405,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6843,nevermarried,male,28,black,0,a_no,1,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
5295,nevermarried,female,24,nonblhis,-1,a_no,0,144,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
6503,married,male,27,nonblhis,1,a_yes,0,256,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
6587,married,male,24,hispanic,2,a_yes,2,69,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
1005,nevermarried,male,26,nonblhis,-1,a_no,0,34,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,poor
5703,married,male,25,nonblhis,-1,a_no,0,260,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
8444,nevermarried,female,24,black,-1,a_no,0,70,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
5664,nevermarried,female,25,nonblhis,-1,a_no,0,-3,smk_yes,drnk_no,dm_no,s_no,ss_no,poor
164,married,female,27,nonblhis,1,a_no,0,501,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
4620,divorced,female,25,nonblhis,-1,a_no,0,412,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
1584,nevermarried,female,26,hispanic,2,a_no,0,120,smk_no,drnk_yes,dm_no,s_no,ss_no,good
5871,married,female,26,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
3276,nevermarried,female,26,nonblhis,-1,a_no,0,380,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8986,cohabiting,male,27,nonblhis,1,a_no,0,473,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6292,nevermarried,male,28,nonblhis,-1,a_no,0,337,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,good
1716,married,female,26,nonblhis,3,a_no,0,7,smk_no,drnk_no,dm_no,s_no,ss_dontknow,excellent
4470,nevermarried,female,28,nonblhis,1,a_no,1,423,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
7012,m_ivskip,female,27,hispanic,-1,a_no,0,-3,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
6481,married,male,28,nonblhis,-1,a_no,0,369,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6373,cohabiting,female,24,nonblhis,-1,a_no,0,491,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3510,nevermarried,female,28,black,2,a_no,0,45,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
5248,cohabiting,male,25,nonblhis,1,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,fair
5138,married,female,26,nonblhis,1,a_no,1,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
3934,married,female,26,hispanic,3,a_no,0,344,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
990,cohabiting,male,27,nonblhis,-1,a_no,2,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
6205,cohabiting,male,27,black,1,a_no,0,300,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
4321,divorced,male,26,hispanic,0,a_no,1,476,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
7123,married,female,24,hispanic,1,a_no,0,405,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
2594,nevermarried,male,25,nonblhis,-1,a_no,0,113,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
3542,nevermarried,female,26,black,3,a_yes,0,85,smk_no,drnk_yes,dm_no,s_no,ss_yes,good
705,cohabiting,female,28,nonblhis,1,a_no,0,539,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8273,nevermarried,female,24,black,1,a_no,0,58,smk_no,drnk_yes,dm_yes,s_no,ss_no,verygood
4256,nevermarried,male,24,nonblhis,-1,a_no,0,905,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
729,separated,male,28,black,0,a_no,0,447,smk_no,drnk_yes,dm_no,s_no,ss_no,poor
4690,divorced,male,28,nonblhis,-1,a_no,1,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,poor
4264,nevermarried,female,24,hispanic,-1,a_no,0,0,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
248,nevermarried,female,25,nonblhis,-1,a_no,0,598,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
47,nevermarried,female,26,black,-1,a_no,0,468,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
7812,nevermarried,male,27,black,-1,a_no,0,160,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
5735,cohabiting,female,27,nonblhis,4,a_no,0,27,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
1161,cohabiting,male,27,nonblhis,-1,a_no,0,483,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
2703,married,male,28,nonblhis,1,a_no,0,509,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5743,married,male,27,nonblhis,-1,a_no,0,677,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
4951,cohabiting,male,25,nonblhis,-1,a_no,0,180,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
5947,nevermarried,male,25,black,-1,a_no,0,729,smk_yes,drnk_no,dm_no,s_no,ss_no,fair
5647,married,female,26,nonblhis,2,a_no,0,476,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
3247,married,male,27,nonblhis,1,a_no,0,10,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
8001,cohabiting,male,27,black,3,a_no,0,44,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
455,nevermarried,male,24,hispanic,-1,a_no,1,386,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7009,nevermarried,male,25,hispanic,-1,a_no,0,51,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
481,nevermarried,male,24,hispanic,0,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
4976,married,female,27,nonblhis,1,a_no,0,291,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1808,nevermarried,male,24,nonblhis,-1,a_no,0,829,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
6609,married,male,26,hispanic,-1,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,poor
1827,married,male,26,nonblhis,3,a_no,0,223,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
2038,nevermarried,female,26,black,2,a_no,0,192,smk_no,drnk_no,dm_no,s_no,ss_no,good
4612,nevermarried,female,24,nonblhis,-1,a_no,0,428,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
3581,cohabiting,female,26,hispanic,1,a_no,0,409,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
991,cohabiting,male,28,nonblhis,-1,a_no,2,555,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
1379,married,female,24,nonblhis,3,a_no,0,521,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
4586,nevermarried,male,26,nonblhis,0,a_yes,0,459,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
5392,cohabiting,female,24,nonblhis,-1,a_no,0,153,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1291,cohabiting,male,28,nonblhis,-1,a_no,0,321,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
6819,married,male,27,hispanic,1,a_no,0,313,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
7215,nevermarried,female,25,black,-1,a_no,0,374,smk_no,drnk_yes,dm_no,s_no,ss_no,poor
3740,divorced,female,24,black,1,a_no,0,131,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
7365,married,female,28,black,3,a_no,0,138,smk_no,drnk_yes,dm_yes,s_no,ss_no,verygood
3908,married,male,24,nonblhis,-1,a_no,0,570,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
3984,cohabiting,female,26,nonblhis,2,a_no,1,327,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,good
6266,married,female,28,nonblhis,3,a_no,0,368,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
8695,nevermarried,female,24,black,-1,a_no,0,79,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
1223,cohabiting,female,28,black,1,a_no,0,-3,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
2431,married,male,24,nonblhis,2,a_no,0,266,smk_no,drnk_yes,dm_no,s_no,ss_no,good
1695,married,male,24,nonblhis,-1,a_no,0,218,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
159,m_ivskip,female,28,hispanic,-1,a_no,0,162,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
2423,married,male,28,nonblhis,-1,a_no,0,1937,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
8337,nevermarried,female,27,black,1,a_no,0,588,smk_no,drnk_yes,dm_no,s_no,ss_no,good
524,nevermarried,male,27,hispanic,0,a_no,1,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3824,divorced,female,27,nonblhis,3,a_no,1,239,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
3458,nevermarried,male,25,nonblhis,-1,a_no,0,667,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
999,cohabiting,male,26,nonblhis,0,a_no,2,154,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
8439,nevermarried,female,27,black,3,a_no,0,114,smk_no,drnk_no,dm_no,s_no,ss_no,good
1008,nevermarried,female,28,nonblhis,-1,a_no,0,94,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3103,nevermarried,male,24,black,-1,a_no,0,58,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
734,nevermarried,female,25,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
1536,married,male,25,hispanic,2,a_no,0,143,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5198,cohabiting,female,24,nonblhis,-1,a_no,0,87,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
4428,nevermarried,female,27,black,-1,a_no,0,468,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
3513,nevermarried,male,26,black,-1,a_no,0,91,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
6263,nevermarried,male,24,nonblhis,-1,a_no,0,517,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,verygood
4051,married,male,27,nonblhis,2,a_no,0,139,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
1184,nevermarried,male,28,hispanic,-1,a_yes,2,0,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
1735,married,male,28,nonblhis,2,a_no,0,357,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
4557,cohabiting,female,24,nonblhis,-1,a_no,0,540,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
8429,married,male,25,black,2,a_no,0,181,smk_yes,drnk_yes,dm_yes,s_vskip,ss_vskip,excellent
7426,cohabiting,male,24,hispanic,1,a_no,0,130,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
4697,nevermarried,female,24,nonblhis,-1,a_no,0,858,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
4895,married,female,26,nonblhis,-1,a_no,0,227,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8778,separated,female,27,mixed,0,a_yes,4,66,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
4669,married,male,25,nonblhis,-1,a_no,0,454,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
4588,married,female,28,nonblhis,1,a_no,0,365,smk_no,drnk_no,dm_no,s_no,ss_no,good
8241,nevermarried,male,28,hispanic,-1,a_no,0,289,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6659,cohabiting,female,25,hispanic,2,a_no,0,166,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8541,nevermarried,male,26,hispanic,-1,a_no,0,0,smk_no,drnk_no,dm_no,s_no,ss_no,good
868,married,female,25,black,-1,a_no,0,1136,smk_no,drnk_yes,dm_no,s_no,ss_no,poor
6800,married,male,24,hispanic,0,a_no,0,21,smk_no,drnk_no,dm_no,s_no,ss_no,fair
1036,nevermarried,male,24,black,-1,a_no,0,33,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
1294,nevermarried,male,24,nonblhis,-1,a_no,0,1937,smk_yes,drnk_yes,dm_yes,s_no,ss_no,poor
3736,separated,female,27,nonblhis,-1,a_no,0,751,smk_no,drnk_yes,dm_no,s_no,ss_no,good
6817,cohabiting,female,27,hispanic,1,a_no,0,103,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
168,married,male,27,hispanic,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
4795,married,female,27,hispanic,3,a_no,0,10,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5141,cohabiting,female,25,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,fair
2740,married,female,28,nonblhis,1,a_no,0,461,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
2649,married,male,24,nonblhis,0,a_no,3,46,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
2924,married,female,26,nonblhis,3,a_no,0,116,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
7057,cohabiting,female,28,black,2,a_no,0,92,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
5219,married,female,27,nonblhis,-1,a_no,0,480,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7770,m_ivskip,female,27,black,0,a_no,0,-3,smk_no,drnk_yes,dm_yes,s_vskip,ss_vskip,excellent
4446,nevermarried,male,28,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,excellent
1912,married,female,26,nonblhis,1,a_no,0,138,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
1771,married,male,28,nonblhis,1,a_no,0,707,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
5610,nevermarried,female,25,black,-1,a_no,0,2,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
7036,nevermarried,female,24,black,-1,a_no,0,261,smk_no,drnk_yes,dm_yes,s_no,ss_no,fair
5359,married,female,27,nonblhis,2,a_no,0,214,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6347,married,male,26,nonblhis,-1,a_no,0,617,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
1478,cohabiting,male,25,black,0,a_no,0,219,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6226,married,female,25,nonblhis,1,a_no,0,419,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
5832,married,female,27,nonblhis,2,a_no,0,155,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
3669,married,male,25,hispanic,-1,a_no,0,631,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6727,married,female,28,hispanic,2,a_no,0,111,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
1541,nevermarried,female,24,nonblhis,-1,a_no,0,5,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
332,nevermarried,male,28,nonblhis,-1,a_no,0,521,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
1421,nevermarried,male,25,nonblhis,-1,a_no,0,987,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
702,nevermarried,male,26,black,0,a_no,0,365,smk_no,drnk_yes,dm_no,s_no,ss_no,good
1839,married,female,28,black,1,a_no,0,457,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6710,cohabiting,male,26,hispanic,1,a_no,0,419,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6032,divorced,female,24,nonblhis,-1,a_no,0,1937,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
4056,divorced,male,26,nonblhis,-1,a_no,4,270,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
8064,cohabiting,female,26,black,4,a_no,0,90,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
4773,nevermarried,female,28,hispanic,-1,a_no,0,326,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6407,nevermarried,female,28,nonblhis,-1,a_no,0,1089,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
2607,cohabiting,female,27,nonblhis,-1,a_no,0,547,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5856,married,female,28,nonblhis,2,a_no,0,107,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
4061,married,female,27,nonblhis,0,a_no,0,377,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
8679,nevermarried,female,26,black,-1,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
5697,married,female,27,nonblhis,2,a_no,0,252,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
